Lagerplats	Typ	Detalj	Clearing	X-koordinat	Y-koordinat	Timestamp	Multi	Sekvens	Checksiffra	"Visa saldo"	Påfyllning	"Max pall"	"Påfyllnings offset"	"Auto plac"	Klassificering	"Farligt gods"	Dimension
LS36022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	598	N	Y	1	4				
LS36023	B	H		0	0	"2024-12-19 08:30:17"	N	0	620	N	N	1	4				
LS36024	B	H		0	0	"2024-12-19 08:30:17"	N	0	65	N	N	1	4				
LS36025	B	H		0	0	"2024-12-19 08:30:17"	N	0	202	N	N	1	4				
LS36031	P	G		0	0	"2024-12-19 08:05:35"	N	0	966	N	Y	1	4				
LS36032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	663	N	Y	1	4				
LS36033	B	H		0	0	"2024-12-19 08:30:17"	N	0	376	N	N	1	4				
LS36034	B	H		0	0	"2024-12-19 08:30:17"	N	0	255	N	N	1	4				
LS36035	B	H		0	0	"2024-12-19 08:30:17"	N	0	36	N	N	1	4				
LS37011	P	G		0	0	"2024-12-19 08:05:35"	N	0	708	N	Y	1	4				
LS37012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	336	N	Y	1	4				
LS37013	B	H		0	0	"2024-12-19 08:30:17"	N	0	258	N	N	1	4				
LS37014	B	H		0	0	"2024-12-19 08:30:17"	N	0	663	N	N	1	4				
LS37015	B	H		0	0	"2024-12-19 08:30:17"	N	0	431	N	N	1	4				
LS37021	P	G		0	0	"2024-12-19 08:05:35"	N	0	971	N	Y	1	4				
LS37022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	437	N	Y	1	4				
LS37023	B	H		0	0	"2024-12-19 08:30:17"	N	0	633	N	N	1	4				
LS37024	B	H		0	0	"2024-12-19 08:30:17"	N	0	476	N	N	1	4				
LS37025	B	H		0	0	"2024-12-19 08:30:17"	N	0	939	N	N	1	4				
LS37031	P	G		0	0	"2024-12-19 08:05:35"	N	0	994	N	Y	1	4				
LS37032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	441	N	Y	1	4				
LS37033	B	H		0	0	"2024-12-19 08:30:17"	N	0	1	N	N	1	4				
LS37034	B	H		0	0	"2024-12-19 08:30:17"	N	0	60	N	N	1	4				
LS37035	B	H		0	0	"2024-12-19 08:30:17"	N	0	779	N	N	1	4				
LS38011	P	G		0	0	"2024-12-19 08:05:35"	N	0	916	N	Y	1	4				
LS38012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	386	N	Y	1	4				
LS38013	B	H		0	0	"2024-12-19 08:30:17"	N	0	985	N	N	1	4				
LS38014	B	H		0	0	"2024-12-19 08:30:17"	N	0	990	N	N	1	4				
LS38015	B	H		0	0	"2024-12-19 08:30:17"	N	0	948	N	N	1	4				
LS38021	P	G		0	0	"2024-12-19 08:05:35"	N	0	856	N	Y	1	4				
LS38022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	406	N	Y	1	4				
LS38023	B	H		0	0	"2024-12-19 08:30:17"	N	0	743	N	N	1	4				
LS38024	B	H		0	0	"2024-12-19 08:30:17"	N	0	48	N	N	1	4				
LS38025	B	H		0	0	"2024-12-19 08:30:17"	N	0	39	N	N	1	4				
LS38031	P	G		0	0	"2024-12-19 08:05:35"	N	0	948	N	Y	1	4				
LS38032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	601	N	Y	1	4				
LS38033	B	H		0	0	"2024-12-19 08:30:17"	N	0	671	N	N	1	4				
LS38034	B	H		0	0	"2024-12-19 08:30:17"	N	0	412	N	N	1	4				
LS38035	B	H		0	0	"2024-12-19 08:30:17"	N	0	454	N	N	1	4				
LS39011	P	G		0	0	"2024-12-19 08:05:35"	N	0	906	N	Y	1	4				
LS39012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	363	N	Y	1	4				
LS39013	B	H		0	0	"2024-12-19 08:30:17"	N	0	424	N	N	1	4				
LS39014	B	H		0	0	"2024-12-19 08:30:17"	N	0	276	N	N	1	4				
LS39015	B	H		0	0	"2024-12-19 08:30:17"	N	0	592	N	N	1	4				
LS39021	P	G		0	0	"2024-12-19 08:05:35"	N	0	893	N	Y	1	4				
LS39022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	490	N	Y	1	4				
LS39023	B	H		0	0	"2024-12-19 08:30:17"	N	0	956	N	N	1	4				
LS39024	B	H		0	0	"2024-12-19 08:30:17"	N	0	807	N	N	1	4				
LS39025	B	H		0	0	"2024-12-19 08:30:17"	N	0	28	N	N	1	4				
LS39031	P	G		0	0	"2024-12-19 08:05:35"	N	0	733	N	Y	1	4				
LS39032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	471	N	Y	1	4				
LS39033	B	H		0	0	"2024-12-19 08:30:17"	N	0	19	N	N	1	4				
LS39034	B	H		0	0	"2024-12-19 08:30:17"	N	0	860	N	N	1	4				
LS39035	B	H		0	0	"2024-12-19 08:30:17"	N	0	314	N	N	1	4				
LS40011	P	G		0	0	"2024-12-19 08:05:35"	N	0	913	N	Y	1	4				
LS40012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	450	N	Y	1	4				
LS40013	B	H		0	0	"2024-12-19 08:30:17"	N	0	894	N	N	1	4				
LS40014	B	H		0	0	"2024-12-19 08:30:17"	N	0	689	N	N	1	4				
LS40015	B	H		0	0	"2024-12-19 08:30:17"	N	0	238	N	N	1	4				
LS40021	P	G		0	0	"2024-12-19 08:05:35"	N	0	972	N	Y	1	4				
LS40022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	536	N	Y	1	4				
LS40023	B	H		0	0	"2024-12-19 08:30:17"	N	0	106	N	N	1	4				
LS40024	B	H		0	0	"2024-12-19 08:30:17"	N	0	964	N	N	1	4				
LS40025	B	H		0	0	"2024-12-19 08:30:17"	N	0	426	N	N	1	4				
LS40031	P	G		0	0	"2024-12-19 08:05:35"	N	0	748	N	Y	1	4				
LS40032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	354	N	Y	1	4				
LS40033	B	H		0	0	"2024-12-19 08:30:17"	N	0	336	N	N	1	4				
LS40034	B	H		0	0	"2024-12-19 08:30:17"	N	0	744	N	N	1	4				
LS40035	B	H		0	0	"2024-12-19 08:30:17"	N	0	966	N	N	1	4				
LS41011	P	G		0	0	"2024-12-19 08:05:35"	N	0	889	N	Y	1	4				
LS41012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	413	N	Y	1	4				
LS41013	B	H		0	0	"2024-12-19 08:30:17"	N	0	503	N	N	1	4				
LS41014	B	H		0	0	"2024-12-19 08:30:17"	N	0	317	N	N	1	4				
LS41015	B	H		0	0	"2024-12-19 08:30:17"	N	0	980	N	N	1	4				
LS41021	P	G		0	0	"2024-12-19 08:05:35"	N	0	689	N	Y	1	4				
LS41022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	439	N	Y	1	4				
LS41023	B	H		0	0	"2024-12-19 08:30:17"	N	0	352	N	N	1	4				
LS41024	B	H		0	0	"2024-12-19 08:30:17"	N	0	773	N	N	1	4				
LS41025	B	H		0	0	"2024-12-19 08:30:17"	N	0	401	N	N	1	4				
LS41031	P	G		0	0	"2024-12-19 08:05:35"	N	0	891	N	Y	1	4				
LS41032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	427	N	Y	1	4				
LS41033	B	H		0	0	"2024-12-19 08:30:17"	N	0	353	N	N	1	4				
LS41034	B	H		0	0	"2024-12-19 08:30:17"	N	0	246	N	N	1	4				
LS41035	B	H		0	0	"2024-12-19 08:30:17"	N	0	269	N	N	1	4				
LS42011	P	G		0	0	"2024-12-19 08:05:35"	N	0	975	N	Y	1	4				
LS42012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	474	N	Y	1	4				
LS42013	B	H		0	0	"2024-12-19 08:30:17"	N	0	858	N	N	1	4				
LS42014	B	H		0	0	"2024-12-19 08:30:17"	N	0	754	N	N	1	4				
LS42015	B	H		0	0	"2024-12-19 08:30:17"	N	0	169	N	N	1	4				
LS42021	P	G		0	0	"2024-12-19 08:05:35"	N	0	746	N	Y	1	4				
LS42022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	380	N	Y	1	4				
LS42023	B	H		0	0	"2024-12-19 08:30:17"	N	0	967	N	N	1	4				
LS42024	B	H		0	0	"2024-12-19 08:30:17"	N	0	695	N	N	1	4				
LS42025	B	H		0	0	"2024-12-19 08:30:17"	N	0	955	N	N	1	4				
LS42031	P	G		0	0	"2024-12-19 08:05:35"	N	0	919	N	Y	1	4				
LS42032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	543	N	Y	1	4				
LS42033	B	H		0	0	"2024-12-19 08:30:17"	N	0	217	N	N	1	4				
LS42034	B	H		0	0	"2024-12-19 08:30:17"	N	0	269	N	N	1	4				
LS42035	B	H		0	0	"2024-12-19 08:30:17"	N	0	543	N	N	1	4				
LS43011	P	G		0	0	"2024-12-19 08:05:35"	N	0	851	N	Y	1	4				
LS43012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	613	N	Y	1	4				
LS43013	B	H		0	0	"2024-12-19 08:30:17"	N	0	753	N	N	1	4				
LS43014	B	H		0	0	"2024-12-19 08:30:17"	N	0	252	N	N	1	4				
LS43015	B	H		0	0	"2024-12-19 08:30:17"	N	0	871	N	N	1	4				
LS43021	P	G		0	0	"2024-12-19 08:05:35"	N	0	771	N	Y	1	4				
LS43022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	510	N	Y	1	4				
LS43023	B	H		0	0	"2024-12-19 08:30:17"	N	0	219	N	N	1	4				
LS43024	B	H		0	0	"2024-12-19 08:30:17"	N	0	730	N	N	1	4				
LS43025	B	H		0	0	"2024-12-19 08:30:17"	N	0	749	N	N	1	4				
LS43031	P	G		0	0	"2024-12-19 08:05:35"	N	0	825	N	Y	1	4				
LS43032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	557	N	Y	1	4				
LS43033	B	H		0	0	"2024-12-19 08:30:17"	N	0	659	N	N	1	4				
LS43034	B	H		0	0	"2024-12-19 08:30:17"	N	0	700	N	N	1	4				
LS43035	B	H		0	0	"2024-12-19 08:30:17"	N	0	180	N	N	1	4				
LS44011	P	G		0	0	"2024-12-19 08:05:35"	N	0	933	N	Y	1	4				
LS44012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	584	N	Y	1	4				
LS44013	B	H		0	0	"2024-12-19 08:30:17"	N	0	883	N	N	1	4				
LS44014	B	H		0	0	"2024-12-19 08:30:17"	N	0	419	N	N	1	4				
LS44015	B	H		0	0	"2024-12-19 08:30:17"	N	0	702	N	N	1	4				
LS44021	P	G		0	0	"2024-12-19 08:05:35"	N	0	840	N	Y	1	4				
LS44022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	359	N	Y	1	4				
LS44023	B	H		0	0	"2024-12-19 08:30:17"	N	0	894	N	N	1	4				
LS44024	B	H		0	0	"2024-12-19 08:30:17"	N	0	886	N	N	1	4				
LS44025	B	H		0	0	"2024-12-19 08:30:17"	N	0	865	N	N	1	4				
LS44031	P	G		0	0	"2024-12-19 08:05:35"	N	0	710	N	Y	1	4				
LS44032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	343	N	Y	1	4				
LS44033	B	H		0	0	"2024-12-19 08:30:17"	N	0	217	N	N	1	4				
LS44034	B	H		0	0	"2024-12-19 08:30:17"	N	0	188	N	N	1	4				
LS44035	B	H		0	0	"2024-12-19 08:30:17"	N	0	129	N	N	1	4				
LS45011	P	G		0	0	"2024-12-19 08:05:35"	N	0	693	N	Y	1	4				
LS45012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	367	N	Y	1	4				
LS45013	B	H		0	0	"2024-12-19 08:30:17"	N	0	641	N	N	1	4				
LS45014	B	H		0	0	"2024-12-19 08:30:17"	N	0	650	N	N	1	4				
LS45015	B	H		0	0	"2024-12-19 08:30:17"	N	0	106	N	N	1	4				
LS45021	P	G		0	0	"2024-12-19 08:05:35"	N	0	713	N	Y	1	4				
LS45022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	469	N	Y	1	4				
LS45023	B	H		0	0	"2024-12-19 08:30:17"	N	0	402	N	N	1	4				
LS45024	B	H		0	0	"2024-12-19 08:30:17"	N	0	388	N	N	1	4				
LS45025	B	H		0	0	"2024-12-19 08:30:17"	N	0	802	N	N	1	4				
LS45031	P	G		0	0	"2024-12-19 08:05:35"	N	0	705	N	Y	1	4				
LS45032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	611	N	Y	1	4				
LS45033	B	H		0	0	"2024-12-19 08:30:17"	N	0	259	N	N	1	4				
LS45034	B	H		0	0	"2024-12-19 08:30:17"	N	0	297	N	N	1	4				
LS45035	B	H		0	0	"2024-12-19 08:30:17"	N	0	924	N	N	1	4				
LS46011	P	G		0	0	"2024-12-19 08:05:35"	N	0	894	N	Y	1	4				
LS46012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	337	N	Y	1	4				
LS46013	B	H		0	0	"2024-12-19 08:30:17"	N	0	421	N	N	1	4				
LS46014	B	H		0	0	"2024-12-19 08:30:17"	N	0	173	N	N	1	4				
LS46015	B	H		0	0	"2024-12-19 08:30:17"	N	0	198	N	N	1	4				
LS46021	P	G		0	0	"2024-12-19 08:05:35"	N	0	878	N	Y	1	4				
LS46022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	635	N	Y	1	4				
LS46023	B	H		0	0	"2024-12-19 08:30:17"	N	0	168	N	N	1	4				
LS46024	B	H		0	0	"2024-12-19 08:30:17"	N	0	58	N	N	1	4				
LS46025	B	H		0	0	"2024-12-19 08:30:17"	N	0	461	N	N	1	4				
LS46031	P	G		0	0	"2024-12-19 08:05:35"	N	0	833	N	Y	1	4				
LS46032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	338	N	Y	1	4				
LS46033	B	H		0	0	"2024-12-19 08:30:17"	N	0	313	N	N	1	4				
LS46034	B	H		0	0	"2024-12-19 08:30:17"	N	0	322	N	N	1	4				
LS46035	B	H		0	0	"2024-12-19 08:30:17"	N	0	122	N	N	1	4				
LS47011	P	G		0	0	"2024-12-19 08:05:35"	N	0	807	N	Y	1	4				
LS47012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	588	N	Y	1	4				
LS47013	B	H		0	0	"2024-12-19 08:30:17"	N	0	430	N	N	1	4				
LS47014	B	H		0	0	"2024-12-19 08:30:17"	N	0	564	N	N	1	4				
LS47015	B	H		0	0	"2024-12-19 08:30:17"	N	0	522	N	N	1	4				
LS47021	P	G		0	0	"2024-12-19 08:05:35"	N	0	792	N	Y	1	4				
LS47022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	393	N	Y	1	4				
LS47023	B	H		0	0	"2024-12-19 08:30:17"	N	0	218	N	N	1	4				
LS47024	B	H		0	0	"2024-12-19 08:30:17"	N	0	699	N	N	1	4				
LS47025	B	H		0	0	"2024-12-19 08:30:17"	N	0	359	N	N	1	4				
LS47031	P	G		0	0	"2024-12-19 08:05:35"	N	0	888	N	Y	1	4				
LS47032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	489	N	Y	1	4				
LS47033	B	H		0	0	"2024-12-19 08:30:17"	N	0	379	N	N	1	4				
LS47034	B	H		0	0	"2024-12-19 08:30:17"	N	0	972	N	N	1	4				
LS47035	B	H		0	0	"2024-12-19 08:30:17"	N	0	584	N	N	1	4				
LS48011	P	G		0	0	"2024-12-19 08:05:35"	N	0	793	N	Y	1	4				
LS48012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	581	N	Y	1	4				
LS48013	B	H		0	0	"2024-12-19 08:30:17"	N	0	633	N	N	1	4				
LS48014	B	H		0	0	"2024-12-19 08:30:17"	N	0	577	N	N	1	4				
LS48015	B	H		0	0	"2024-12-19 08:30:17"	N	0	334	N	N	1	4				
LS48021	P	G		0	0	"2024-12-19 08:05:35"	N	0	785	N	Y	1	4				
LS48022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	368	N	Y	1	4				
LS48023	B	H		0	0	"2024-12-19 08:30:17"	N	0	936	N	N	1	4				
LS48024	B	H		0	0	"2024-12-19 08:30:17"	N	0	389	N	N	1	4				
LS48025	B	H		0	0	"2024-12-19 08:30:17"	N	0	561	N	N	1	4				
LS48031	P	G		0	0	"2024-12-19 08:05:35"	N	0	961	N	Y	1	4				
LS48032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	436	N	Y	1	4				
LS48033	B	H		0	0	"2024-12-19 08:30:17"	N	0	636	N	N	1	4				
LS48034	B	H		0	0	"2024-12-19 08:30:17"	N	0	684	N	N	1	4				
LS48035	B	H		0	0	"2024-12-19 08:30:17"	N	0	466	N	N	1	4				
LS49011	P	G		0	0	"2024-12-19 08:05:35"	N	0	815	N	Y	1	4				
LS49012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	567	N	Y	1	4				
LS49013	B	H		0	0	"2024-12-19 08:30:17"	N	0	607	N	N	1	4				
LS49014	B	H		0	0	"2024-12-19 08:30:17"	N	0	694	N	N	1	4				
LS49015	B	H		0	0	"2024-12-19 08:30:17"	N	0	170	N	N	1	4				
LS49021	P	G		0	0	"2024-12-19 08:05:35"	N	0	941	N	Y	1	4				
LS49022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	665	N	Y	1	4				
LS49023	B	H		0	0	"2024-12-19 08:30:17"	N	0	602	N	N	1	4				
LS49024	B	H		0	0	"2024-12-19 08:30:17"	N	0	673	N	N	1	4				
LS49025	B	H		0	0	"2024-12-19 08:30:17"	N	0	242	N	N	1	4				
LS49031	P	G		0	0	"2024-12-19 08:05:35"	N	0	905	N	Y	1	4				
LS49032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	401	N	Y	1	4				
LS49033	B	H		0	0	"2024-12-19 08:30:17"	N	0	2	N	N	1	4				
LS49034	B	H		0	0	"2024-12-19 08:30:17"	N	0	493	N	N	1	4				
LS49035	B	H		0	0	"2024-12-19 08:30:17"	N	0	3	N	N	1	4				
LS50011	P	G		0	0	"2024-12-19 08:05:35"	N	0	987	N	Y	1	4				
LS50012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	515	N	Y	1	4				
LS50013	B	H		0	0	"2024-12-19 08:30:17"	N	0	203	N	N	1	4				
LS50014	B	H		0	0	"2024-12-19 08:30:17"	N	0	635	N	N	1	4				
LS50015	B	H		0	0	"2024-12-19 08:30:17"	N	0	840	N	N	1	4				
LS50021	P	G		0	0	"2024-12-19 08:05:35"	N	0	908	N	Y	1	4				
LS50022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	397	N	Y	1	4				
LS50023	B	H		0	0	"2024-12-19 08:30:17"	N	0	737	N	N	1	4				
LS50024	B	H		0	0	"2024-12-19 08:30:17"	N	0	591	N	N	1	4				
LS50025	B	H		0	0	"2024-12-19 08:30:17"	N	0	838	N	N	1	4				
LS50031	P	G		0	0	"2024-12-19 08:05:35"	N	0	959	N	Y	1	4				
LS50032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	596	N	Y	1	4				
LS50033	B	H		0	0	"2024-12-19 08:30:17"	N	0	705	N	N	1	4				
LS50034	B	H		0	0	"2024-12-19 08:30:17"	N	0	258	N	N	1	4				
LS50035	B	H		0	0	"2024-12-19 08:30:17"	N	0	85	N	N	1	4				
LS51014	B	H		0	0	"2024-12-19 08:30:17"	N	0	391	N	N	1	4				
LS51015	B	H		0	0	"2024-12-19 08:30:17"	N	0	144	N	N	1	4				
LS51016	B	H		0	0	"2024-12-19 08:30:17"	N	0	34	N	N	1	4				
LS51024	B	H		0	0	"2024-12-19 08:30:17"	N	0	518	N	N	1	4				
LS51025	B	H		0	0	"2024-12-19 08:30:17"	N	0	435	N	N	1	4				
LS51026	B	H		0	0	"2024-12-19 08:30:17"	N	0	897	N	N	1	4				
LS51034	B	H		0	0	"2024-12-19 08:30:17"	N	0	112	N	N	1	4				
LS51035	B	H		0	0	"2024-12-19 08:30:17"	N	0	94	N	N	1	4				
LS51036	B	H		0	0	"2024-12-19 08:30:17"	N	0	83	N	N	1	4				
LS51044	B	H		0	0	"2024-12-19 08:30:17"	N	0	660	N	N	1	4				
LS51045	B	H		0	0	"2024-12-19 08:30:17"	N	0	949	N	N	1	4				
LS51046	B	H		0	0	"2024-12-19 08:30:17"	N	0	683	N	N	1	4				
LS52014	B	H		0	0	"2024-12-19 08:30:17"	N	0	100	N	N	1	4				
LS52015	B	H		0	0	"2024-12-19 08:30:17"	N	0	475	N	N	1	4				
LS52016	B	H		0	0	"2024-12-19 08:30:17"	N	0	203	N	N	1	4				
LS52024	B	H		0	0	"2024-12-19 08:30:17"	N	0	342	N	N	1	4				
LS52025	B	H		0	0	"2024-12-19 08:30:17"	N	0	359	N	N	1	4				
LS52026	B	H		0	0	"2024-12-19 08:30:17"	N	0	672	N	N	1	4				
LS52034	B	H		0	0	"2024-12-19 08:30:17"	N	0	992	N	N	1	4				
LS52035	B	H		0	0	"2024-12-19 08:30:17"	N	0	951	N	N	1	4				
LS52036	B	H		0	0	"2024-12-19 08:30:17"	N	0	300	N	N	1	4				
LS52044	B	H		0	0	"2024-12-19 08:30:17"	N	0	445	N	N	1	4				
LS52045	B	H		0	0	"2024-12-19 08:30:17"	N	0	470	N	N	1	4				
LS52046	B	H		0	0	"2024-12-19 08:30:17"	N	0	216	N	N	1	4				
LT01014	B	H		0	0	"2024-12-19 08:30:17"	N	0	925	N	N	1	4				
LT01015	B	H		0	0	"2024-12-19 08:30:17"	N	0	870	N	N	1	4				
LT01016	B	H		0	0	"2024-12-19 08:30:17"	N	0	276	N	N	1	4				
LT01024	B	H		0	0	"2024-12-19 08:30:17"	N	0	98	N	N	1	4				
LT01025	B	H		0	0	"2024-12-19 08:30:17"	N	0	105	N	N	1	4				
LT01026	B	H		0	0	"2024-12-19 08:30:17"	N	0	348	N	N	1	4				
LT01034	B	H		0	0	"2024-12-19 08:30:17"	N	0	503	N	N	1	4				
LT01035	B	H		0	0	"2024-12-19 08:30:17"	N	0	457	N	N	1	4				
LT01036	B	H		0	0	"2024-12-19 08:30:17"	N	0	906	N	N	1	4				
LT01044	B	H		0	0	"2024-12-19 08:30:17"	N	0	324	N	N	1	4				
LT01045	B	H		0	0	"2024-12-19 08:30:17"	N	0	430	N	N	1	4				
LT01046	B	H		0	0	"2024-12-19 08:30:17"	N	0	655	N	N	1	4				
LT02014	B	H		0	0	"2024-12-19 08:30:17"	N	0	169	N	N	1	4				
LT02015	B	H		0	0	"2024-12-19 08:30:17"	N	0	804	N	N	1	4				
LT02016	B	H		0	0	"2024-12-19 08:30:17"	N	0	337	N	N	1	4				
LT02024	B	H		0	0	"2024-12-19 08:30:17"	N	0	178	N	N	1	4				
LT02025	B	H		0	0	"2024-12-19 08:30:17"	N	0	243	N	N	1	4				
LT02026	B	H		0	0	"2024-12-19 08:30:17"	N	0	289	N	N	1	4				
LT02034	B	H		0	0	"2024-12-19 08:30:17"	N	0	765	N	N	1	4				
LT02035	B	H		0	0	"2024-12-19 08:30:17"	N	0	853	N	N	1	4				
LT02036	B	H		0	0	"2024-12-19 08:30:17"	N	0	906	N	N	1	4				
LT02044	B	H		0	0	"2024-12-19 08:30:17"	N	0	131	N	N	1	4				
LT02045	B	H		0	0	"2024-12-19 08:30:17"	N	0	669	N	N	1	4				
LT02046	B	H		0	0	"2024-12-19 08:30:17"	N	0	767	N	N	1	4				
LT03011	P	G		0	0	"2024-12-19 08:05:35"	N	0	43	N	Y	1	4				
LT03012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	941	N	Y	1	4				
LT03013	B	H		0	0	"2024-12-19 08:30:17"	N	0	83	N	N	1	4				
LT03014	B	H		0	0	"2024-12-19 08:30:17"	N	0	839	N	N	1	4				
LT03015	B	H		0	0	"2024-12-19 08:30:17"	N	0	445	N	N	1	4				
LT03021	P	G		0	0	"2024-12-19 08:05:35"	N	0	282	N	Y	1	4				
LT03022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	754	N	Y	1	4				
LT03023	B	H		0	0	"2024-12-19 08:30:17"	N	0	151	N	N	1	4				
LT03024	B	H		0	0	"2024-12-19 08:30:17"	N	0	103	N	N	1	4				
LT03025	B	H		0	0	"2024-12-19 08:30:17"	N	0	862	N	N	1	4				
LT03031	P	G		0	0	"2024-12-19 08:05:35"	N	0	229	N	Y	1	4				
LT03032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	985	N	Y	1	4				
LT03033	B	H		0	0	"2024-12-19 08:30:17"	N	0	255	N	N	1	4				
LT03034	B	H		0	0	"2024-12-19 08:30:17"	N	0	34	N	N	1	4				
LT03035	B	H		0	0	"2024-12-19 08:30:17"	N	0	900	N	N	1	4				
LT04011	P	G		0	0	"2024-12-19 08:05:35"	N	0	31	N	Y	1	4				
LT04012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	812	N	Y	1	4				
LT04013	B	H		0	0	"2024-12-19 08:30:17"	N	0	197	N	N	1	4				
LT04014	B	H		0	0	"2024-12-19 08:30:17"	N	0	454	N	N	1	4				
LT04015	B	H		0	0	"2024-12-19 08:30:17"	N	0	269	N	N	1	4				
LT04021	P	G		0	0	"2024-12-19 08:05:35"	N	0	174	N	Y	1	4				
LT04022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	947	N	Y	1	4				
LT04023	B	H		0	0	"2024-12-19 08:30:17"	N	0	415	N	N	1	4				
LT04024	B	H		0	0	"2024-12-19 08:30:17"	N	0	740	N	N	1	4				
LT04025	B	H		0	0	"2024-12-19 08:30:17"	N	0	308	N	N	1	4				
LT04031	P	G		0	0	"2024-12-19 08:05:35"	N	0	111	N	Y	1	4				
LT04032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	753	N	Y	1	4				
LT04033	B	H		0	0	"2024-12-19 08:30:17"	N	0	13	N	N	1	4				
LT04034	B	H		0	0	"2024-12-19 08:30:17"	N	0	432	N	N	1	4				
LT04035	B	H		0	0	"2024-12-19 08:30:17"	N	0	252	N	N	1	4				
LT05011	P	G		0	0	"2024-12-19 08:05:35"	N	0	17	N	Y	1	4				
LT05012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	825	N	Y	1	4				
LT05013	B	H		0	0	"2024-12-19 08:30:17"	N	0	501	N	N	1	4				
LT05014	B	H		0	0	"2024-12-19 08:30:17"	N	0	169	N	N	1	4				
LT05015	B	H		0	0	"2024-12-19 08:30:17"	N	0	128	N	N	1	4				
LT05021	F	G		0	0	"2025-04-02 11:45:01"	N	0	100	N	Y	1	4				
LT05022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	932	N	Y	1	4				
LT05023	B	H		0	0	"2024-12-19 08:30:17"	N	0	813	N	N	1	4				
LT05024	B	H		0	0	"2024-12-19 08:30:17"	N	0	92	N	N	1	4				
LT05025	B	H		0	0	"2024-12-19 08:30:17"	N	0	14	N	N	1	4				
LT05031	F	G		0	0	"2025-04-02 11:44:19"	N	0	219	N	Y	1	4				
LT05032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	991	N	Y	1	4				
LT05033	B	H		0	0	"2024-12-19 08:30:17"	N	0	175	N	N	1	4				
LT05034	B	H		0	0	"2024-12-19 08:30:17"	N	0	400	N	N	1	4				
LT05035	B	H		0	0	"2024-12-19 08:30:17"	N	0	227	N	N	1	4				
LT06011	P	G		0	0	"2024-12-19 08:05:35"	N	0	120	N	Y	1	4				
LT06012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	809	N	Y	1	4				
LT06013	B	H		0	0	"2024-12-19 08:30:17"	N	0	817	N	N	1	4				
LT06014	B	H		0	0	"2024-12-19 08:30:17"	N	0	315	N	N	1	4				
LT06015	B	H		0	0	"2024-12-19 08:30:17"	N	0	830	N	N	1	4				
LT06021	P	G		0	0	"2024-12-19 08:05:35"	N	0	183	N	Y	1	4				
